179440,1008
179942,950
180445,986
180946,1104
181452,964
181954,846
182454,928
182958,1033
183462,1025
183963,1037
184465,1117
184968,842
185472,850
185972,1008
186475,988
186976,1016
187478,1075
187978,912
188488,675
188989,1048
189491,974
190000,833
190501,896
191002,1149
191511,1163
192012,1152
192515,1059
193017,1003
193518,726
194023,918
194527,1041
195027,1104
195530,964
196033,986
196535,1203
197036,1032
197540,882
198041,1013
198544,1027
199047,1051
199547,1112
200050,1550
200561,1168
201062,782
201575,849
202078,940
202578,1016
203080,990
203586,1083
204088,990
204592,1039
205095,1073
205595,736
206099,898
206600,1508
207195,296
207705,917
208206,968
208706,760
209209,844
209712,1011
210213,976
210714,934
211215,816
211716,870
212219,1216
212720,1112
213223,1075
213726,1033
214228,1059
214729,1005
215230,792
215730,808
216244,709
216746,725
217248,814
217753,849
218254,726
218764,856
219266,790
219767,790
220281,739
220782,950
221290,1007
221800,1084
222302,1053
222811,929
223312,974
223815,1059
224320,1015
224821,974
225321,1176
225834,1203
226335,1149
226835,1144
227339,1065
227844,1166
228348,833
228852,962
229353,990
229854,1040
230355,1016
230859,1222
231360,1040
231861,1229
232362,1309
232865,1168
233367,1101
233867,1072
234371,1031
234873,1091
235375,1147
235878,1105
236381,940
236884,1075
237387,994
237889,1155
238390,942
238891,1280
239392,934
239892,1056
240393,1061
240894,1248
241394,1296
241897,1208
242398,1072
242900,1043
243405,1206
243905,1080
244408,1099
244909,1045
245413,1009
245915,1061
246418,1187
246919,1005
247419,1384
247922,1195
248425,1383
248925,1096
249431,1156
249933,1099
250433,1224
250933,1208
251435,1013
251937,934
252442,968
252948,1114
253450,1269
253951,1117
254454,962
254956,1277
255457,1488
255958,1472
256459,1357
256961,1868
257462,1796
257964,1453
259168,83
259670,1173
260173,1176
260675,1237
261179,1365
263205,171
263705,1024
264205,1712
264708,1816
265211,1391
265711,1128
266216,1093
266719,996
267225,1241
267727,1285
268229,1051
268730,864
269230,1008
269730,1024
270231,1013
270731,1056
271232,968
271737,888
272240,1019
272742,1027
273246,1097
273751,1370
274255,1103
274757,1085
275259,1229
275759,1336
276260,1325
276760,1168
277263,1033
277764,1160
278268,1161
278771,964
279271,944
279775,994
280276,1184
280778,1171
281279,1133
281781,1005
282285,906
282788,1083
283288,1088
283790,1037
284292,980
284793,992
285295,844
285795,952
286302,1049
286804,1293
287304,1048
287807,1089
288308,1016
288813,902
289314,912
289816,828
290317,966
290822,928
291325,922
291827,902
292327,960
292829,1155
293332,980
293837,880
294337,888
294841,994
295341,1128
295843,1029
296345,1075
296847,990
297352,888
297856,968
298360,1001
298864,1049
299364,936
299865,862
300370,944
300873,1113
301373,1160
301876,1139
302377,1205
302881,1142
303383,1051
303888,1071
304390,948
304892,950
305393,872
305895,948
306400,1055
306901,1021
307403,1149
307905,1195
308408,972
308910,1019
309413,1043
309913,928
310416,916
310916,968
311420,1000
311923,1235
312424,990
312928,1057
313431,946
313931,984
314434,1011
314934,840
315435,880
315940,1000
316441,1096
316942,1013
317443,1456
317948,1103
318450,1211
318950,1072
319454,1065
319956,1115
320458,1203
320962,938
321467,942
321969,902
322469,992
322972,1105
323475,1083
323975,992
324479,1025
324983,976
325486,980
325989,978
326490,1213
326994,1007
327496,1085
327996,968
328497,960
329000,1184
329504,1081
330008,1150
330512,938
331015,1001
331516,1064
332018,1139
332519,984
333022,1083
333522,1040
334025,1059
334526,984
335028,924
335531,1009
336033,1163
336536,1243
337038,1077
337539,1069
338043,1198
338546,1083
339050,1049
339553,1089
340053,1248
340557,1182
341061,1192
341565,1105
342066,1069
342569,1123
343071,1426
343576,1039
344080,1119
344582,1027
345088,998
345590,1083
346093,1091
346593,1040
347093,1112
347593,1208
348096,1219
348597,1045
349100,1179
349601,1069
350102,1328
350606,1166
351107,1064
351611,1089
352114,1089
352615,1072
353115,1272
353618,1083
354121,1232
354625,1142
355128,1211
355630,1013
356131,1213
356631,1056
357133,1461
357633,1048
358134,1205
358637,1171
359138,1013
359639,958
360143,1047
360644,1005
361146,1205
361651,1166
362153,1187
362655,1290
363159,1153
363660,1176
364160,1112
364662,1037
365166,1033
365669,994
366170,1021
366671,1448
367173,1301
367673,1312
368177,1296
368680,1105
369180,1112
369683,914
370183,1096
370685,1163
371186,1360
371686,1064
372187,1056
372690,1051
373196,996
373697,1005
374199,1107
374702,1195
375202,1216
375705,1091
376207,1266
376708,1032
377209,966
377711,1149
378214,1115
378717,1083
379218,1053
379721,1009
380222,896
380725,948
381227,1003
381729,1322
382232,1001
382736,1081
383239,994
383741,982
384243,990
384753,1019
385253,1296
385757,1240
386257,1248
386758,944
387263,942
387769,1108
388272,1081
388776,1121
389277,1024
389783,1021
390283,936
390786,876
391286,1072
391786,968
392291,974
392794,972
393294,920
393797,1003
394297,1024
394800,1147
395300,1048
395805,1039
396307,916
397191,317
397694,1089
398199,928
398700,1013
399202,1093
399703,1277
400206,1003
400709,956
401209,1032
401709,1200
402211,1035
402721,1029
403223,988
403727,954
404229,956
404730,1016
405230,936
405734,1009
406237,1322
406738,1117
407241,1059
407744,1041
408246,1005
408748,966
409248,1120
409751,1033
410255,866
410759,1328
411259,1032
411760,1056
412261,1013
412763,942
413265,1019
413767,990
414267,1016
414768,1181
415271,1003
415782,1152
416286,1113
416788,980
417291,1067
417794,1075
418294,944
418800,1114
419302,974
419806,962
420308,828
420822,988
421326,1033
421828,1189
422331,1089
422835,1073
423339,1025
423839,1024
424342,940
424842,928
425345,898
425848,1011
426351,1019
426851,1200
427351,960
427852,1088
428357,1108
428861,970
429363,1011
429867,1089
430370,900
430871,1333
431374,1081
431878,1089
432378,952
432879,942
433382,1001
433884,1085
434386,1125
434887,1045
435389,1261
435891,1187
436401,1050
436903,1125
437409,934
437910,1016
438414,1001
438914,1008
439417,1009
439918,1048
440420,1059
440921,1117
441422,1184
441924,1171
442427,1216
442929,1061
443430,990
443934,1095
444434,1016
444937,1250
445441,1081
445944,980
446444,1176
446945,1256
447448,1051
447949,1072
448449,1024
448950,966
449451,1125
449952,1112
450453,1061
450954,1213
451467,984
451968,1024
452473,982
452975,980
453482,940
453985,940
454488,1176
454991,1176
455495,1137
455998,1282
456500,1235
457001,1224
457502,1309
458005,1009
458511,1029
459013,1075
459519,1051
460024,1047
460525,1048
461028,1083
461531,1091
462032,1053
462535,1067
463038,1025
463542,976
464046,1081
464550,1025
465051,1197
465553,1085
466054,1032
466554,992
467057,908
467558,1208
468060,1061
468563,986
469066,842
469567,1032
470070,1131
470576,895
471078,1075
471581,994
472085,1105
472587,1083
473089,1125
473593,1023
474096,876
474598,926
475100,1139
475602,1005
476102,1136
476602,1024
477106,1105
477610,1272
478114,1049
478622,937
479126,1041
479626,1032
480127,1056
480629,974
481131,1053
481633,1141
482134,950
482636,942
483136,952
483638,1117
484141,996
484645,928
485150,849
485654,992
486155,1264
486656,1037
487160,1129
487666,1035
488167,1232
488667,1016
489172,976
489673,990
490175,902
490676,1109
491180,954
491681,966
492182,1077
492685,1083
493190,958
493693,1009
494196,938
494697,896
495199,958
495699,1248
496202,1312
496706,1089
497207,1117
497709,1093
498216,946
498718,926
499221,892
499724,1033
500225,966
500726,976
501227,1021
501727,968
502231,1057
502735,938
503235,936
503740,1055
504242,1227
504746,1073
505247,982
505749,966
506250,1032
506751,968
507253,942
507755,972
508256,960
508758,1003
509263,1000
509767,976
510268,966
510769,974
511270,1120
511773,1033
512278,1174
512780,1053
513280,1032
513784,994
514285,1056
514787,996
515290,1049
515794,1041
516295,1064
516798,1115
517299,984
517801,1027
518304,1097
518806,1205
519307,1376
519807,1032
520311,1153
520812,1136
521320,962
521823,1073
522327,1129
522830,1065
523330,1072
523833,1187
524333,1000
524833,944
525337,1049
525840,1091
526340,1048
526843,1033
527344,1000
527847,1121
528349,990
528851,1045
529354,1049
529859,1077
530361,1051
530865,1129
531365,1160
531868,1288
532368,1440
532871,1208
533372,1184
533876,1240
534379,1113
534880,1237
535380,1016
535882,1053
536384,1147
536885,1269
537387,1269
537889,1221
538393,960
538894,1032
539399,1085
539900,1072
540401,1045
540903,1005
541406,1081
541907,1184
542408,1069
542910,1349
543413,1065
543917,1121
544422,992
544925,964
545425,944
545928,1051
546430,1290
546932,1101
547435,1137
547948,1078
548456,748
548959,812
549461,932
549961,1056
550463,998
550966,1203
551469,1081
551973,833
552492,840
552993,936
553495,1051
553996,1149
554499,1410
555002,1099
555502,944
556006,1055
556511,974
557012,848
557514,942
558015,1397
558519,1126
559020,1048
559524,994
560029,1103
560531,812
561038,875
561538,920
562042,1137
562542,1088
563043,1389
563544,1296
564045,1053
564556,886
565060,952
565560,912
566062,1109
566563,960
567063,1136
567565,1293
568069,920
568572,868
569074,1069
569575,1029
570078,1027
570579,926
571081,1083
571593,929
572106,1007
572608,1005
573109,1085
573611,1013
574111,1056
574623,837
575124,904
575627,994
576128,1061
576630,972
577133,970
577635,956
578138,988
578639,990
579141,814
579642,1040
580144,1061
580645,942
581147,982
581648,918
582150,1029
582652,1099
583153,614
583658,785
584158,1080
584659,1240
585160,936
585660,1024
586164,970
586666,766
587170,753
587674,811
588176,1093
588677,1160
589180,1208
589690,1105
590191,864
590693,709
591195,972
591697,1077
592201,1087
592703,932
593207,1049
593707,912
594209,702
594713,914
595214,1008
595714,1024
596215,760
596718,898
597221,972
597721,1000
598226,1031
598728,1107
599231,747
599734,763
600234,704
600738,763
601239,808
601742,819
602246,763
602746,768
603249,820
603751,772
604252,696
604752,648
605258,807
605759,734
606260,672
606768,866
607276,844
607777,862
608280,868
608781,744
609281,912
609785,771
610298,857
610800,876
611301,734
611805,922
612310,815
612814,1033
613316,1021
613819,1065
614322,1017
614823,1016
615323,1120
615825,1123
616327,1117
616829,876
617331,972
617835,834
618335,888
618838,1051
619340,878
619842,940
620345,932
620850,880
621350,856
621855,841
622358,858
622859,822
623361,860
623865,874
624365,928
624869,986
625371,940
625871,920
626372,920
626873,944
627373,864
627875,932
628378,946
628879,888
629379,928
629882,884
630383,864
630886,834
631388,838
631892,833
632393,928
632893,1016
633394,960
633894,872
634398,930
634898,832
635399,1064
635900,1216
636402,998
636904,1083
637405,1064
637908,1113
638411,876
638912,982
639412,1016
639914,916
640416,958
640919,906
641422,1003
641922,896
642427,928
642929,1115
643430,1104
643932,1069
644438,996
644939,878
645441,830
645949,1125
646451,1043
646951,1024
647451,808
647953,1117
648454,1080
648959,998
649461,956
649965,946
650467,982
650968,870
651469,912
651971,884
652472,982
652973,896
653476,876
653979,930
654482,948
654983,1112
655484,902
655991,845
656494,874
656998,1150
657499,1024
658000,992
658503,1009
659006,994
659508,822
660011,868
660513,956
661014,712
661517,946
662017,1072
662521,1033
663023,956
663527,914
664029,980
664530,864
665031,1056
665533,1027
666035,1109
666537,1075
667038,974
667542,1049
668045,1089
668546,944
669049,922
669555,932
670058,994
670558,848
671069,870
671571,940
672077,885
672579,894
673084,966
673587,1250
674091,1129
674594,866
675095,1024
675595,1072
676097,1117
676601,968
677101,1048
677603,1005
678103,1040
678607,1009
679109,998
679611,1085
680113,1155
680615,854
681115,1008
681617,1045
682117,952
682625,1017
683127,1043
683628,1053
684136,1025
684636,1016
685139,932
685639,952
686140,1008
686641,1048
687142,1013
687643,1080
688143,1104
688645,1005
689146,960
689649,986
690160,1074
690660,1024
691164,1041
691668,1119
692169,998
692671,972
693174,1003
693676,980
694178,1117
694680,1075
695181,1008
695681,1008
696184,996
696690,918
697193,1081
697696,964
698196,1208
698697,1213
699199,1165
699702,1051
700203,1101
700707,1057
701207,984
701710,930
702213,1059
702716,994
703220,1049
703721,920
704221,968
704722,1000
705225,1131
705725,960
706229,1216
706730,1005
707232,1077
707733,974
708240,940
708742,966
709245,970
709745,864
710249,1023
710752,924
711256,970
711756,920
712259,804
712762,938
713263,838
713763,1048
714263,1000
714764,1088
715267,834
715770,1003
716273,972
716777,1023
717280,882
717782,996
718284,934
718787,1041
719291,1240
719798,1112
720302,922
720806,1001
721311,1069
721814,1224
722316,1197
722821,974
723324,996
723827,994
724328,976
724831,1027
725333,908
725836,962
726338,974
726842,1081
727346,1055
727846,1288
728349,1067
728867,980
729368,960
729868,1208
730369,1117
730872,1195
731375,946
731875,992
732376,1029
732879,892
733382,1035
733886,954
734389,986
734890,870
735392,1061
735892,1008
736398,1013
736903,920
737406,540
737909,1019
738413,1015
738917,962
739419,868
739925,948
740426,848
740926,896
741428,1011
741929,872
742432,1075
742936,1007
743437,992
743940,1137
744440,976
744942,1101
745444,1085
745949,863
746454,960
746954,968
747460,950
747961,974
748465,1081
748969,1057
749473,1033
749977,1055
750480,972
750983,970
751487,970
751988,958
752491,842
752997,910
753499,966
754001,932
754502,1029
755007,1047
755510,1025
756012,1045
756517,1005
757019,980
757520,968
758025,1013
758527,1011
759031,1007
759536,960
760038,956
760539,1088
761039,928
761540,1016
762041,918
762542,848
763043,1016
763544,1125
764048,970
764550,1091
765051,934
765554,1009
766056,950
766560,896
767061,934
767565,1033
768066,958
768569,980
769069,1080
769571,956
770073,950
770574,792
771075,928
771577,868
772080,988
772582,820
773082,944
773582,784
774088,1021
774590,950
775091,942
775595,842
776099,682
776599,848
777101,974
777603,964
778107,874
778609,686
779110,896
779611,950
780114,908
780614,928
781117,900
781618,928
782120,932
782620,960
783121,902
783624,988
784124,992
784627,924
785130,986
785631,998
786133,860
786637,827
787141,842
787642,848
788144,902
788645,968
789146,990
789648,1027
790151,812
790653,1211
791155,942
791658,876
792158,928
792659,734
793164,793
793666,894
794166,808
794668,1011
795169,872
795669,992
796173,1015
796677,801
797179,924
797681,916
798182,904
798683,1045
799186,884
799690,914
800193,914
800693,888
801196,1107
801698,924
802200,910
802707,956
803210,970
803711,982
804222,994
804723,928
805230,885
805735,777
806235,856
806738,908
807245,867
807746,814
808249,932
808751,1027
809252,832
809752,888
810256,850
810758,932
811259,670
811762,908
812263,968
812765,1019
813265,832
813769,946
814280,800
814780,776
815281,856
815783,814
816286,916
816789,819
817290,966
817793,876
818295,854
818798,994
819301,1035
819805,1009
820305,896
820809,954
821311,1067
821812,878
822314,934
822816,980
823318,974
823818,960
824319,1000
824823,938
825330,1057
825834,976
826337,948
826837,1080
827340,1091
827841,966
828344,884
828844,824
829347,858
829848,936
830352,850
830856,912
831356,936
831857,1136
832358,934
832859,1056
833364,1029
833867,980
834368,1029
834873,1000
835373,936
835875,964
836380,912
836884,842
837385,894
837888,1017
838390,998
838893,932
839398,1132
839898,912
840402,986
840904,964
841884,502
842385,1080
842886,1149
843388,844
843890,900
844394,1009
844895,854
845396,902
845899,964
846400,830
846900,920
847401,904
847906,968
848407,1037
848912,1013
849412,952
849915,1003
850418,946
850921,1059
851422,816
851925,978
852430,904
852933,948
853433,1024
853934,800
854438,1017
854940,1035
855442,1013
855944,924
856447,940
856948,904
857450,836
857952,1005
858453,902
858956,866
859459,868
859961,948
860465,1065
860967,924
861468,848
861977,950
862481,865
862985,922
863486,974
863990,914
864494,1041
864996,892
865498,1053
865999,944
866500,928
867001,808
867502,982
868004,854
868510,932
869012,940
869515,795
870020,960
870522,1003
871026,771
871530,946
872035,990
872538,940
873041,978
873545,954
874048,970
874549,944
875051,988
875559,930
876059,1048
876563,978
877066,1041
877567,920
878070,1009
878573,1017
879077,1309
879582,1293
880085,1129
880589,1113
881092,1041
881596,1041
882102,800
882604,942
883106,1019
883609,1009
884111,1229
884612,1037
885113,1045
885615,1029
886117,1091
886619,1179
887120,1024
887622,966
888123,958
888624,896
889127,1081
889629,1051
890131,1085
890633,1027
891137,1039
891642,992
892145,1017
892648,1017
893149,1480
893650,1141
894153,1051
894654,1077
895161,978
895677,1056
896181,1320
896682,1141
897182,1120
897687,1039
898187,1032
898689,1069
899192,1025
899697,976
900200,1001
900703,988
901203,1000
901707,946
902211,1017
902714,1049
903215,1520
903717,1235
904226,1094
904729,1312
905251,1028
905753,1109
906255,1059
906756,1032
907256,1016
907759,1121
908264,984
908766,1075
909267,1360
909768,1376
910269,1269
910770,1200
911273,1153
911778,1039
912279,1117
912779,1024
913280,1056
913784,1126
914291,1128
914791,1152
915291,1088
915795,1161
916295,1128
916798,1147
917302,1145
917805,1375
918309,1129
918813,1119
919316,1081
919816,1264
920320,1240
920821,1064
921324,1139
921827,986
922331,1071
922834,1081
923338,1089
923842,1121
924346,1071
924846,1328
925349,1059
925852,1049
926353,1005
926856,1043
927361,1085
927863,1117
928374,1082
928874,1016
929374,1000
929878,1129
930379,1344
930881,1043
931381,1072
931884,1051
932396,953
932899,874
933405,1045
933907,1245
934409,1045
934912,1041
935415,1073
935919,922
936426,859
936927,976
937429,1051
937932,1059
938433,1024
938934,1061
939442,899
939944,982
940447,924
940947,992
941447,1152
941951,1208
942451,1072
942954,1147
943456,1077
943957,934
944458,744
944962,873
945467,1015
945968,998
946468,984
946971,1370
947472,1296
947976,1111
948480,1113
948983,1097
949494,1088
949996,758
950501,910
951014,1101
951516,1298
952018,1211
952522,1009
953023,758
953523,800
954026,1091
954531,1164
955039,907
955542,922
956043,1328
956545,1349
957046,1152
957548,1061
958063,924
958567,842
959067,1040
959568,1376
960068,1136
960788,350
961289,1069
961793,801
962299,831
962802,1057
963305,1065
963806,952
964306,1488
964809,1139
965313,968
965816,1203
966317,1325
966818,1381
967319,1144
967824,1166
968328,1288
968830,820
969330,816
969834,1025
970336,1061
970837,1133
971338,1240
971841,1362
972345,849
972848,876
973348,1040
973849,1296
974351,1123
974855,1232
975370,894
975870,864
976374,1063
976874,1080
977376,934
977878,998
978381,1043
978889,1000
979392,731
979898,800
980399,736
980902,834
981405,828
981909,809
982411,844
982917,776
983418,864
983920,812
984430,831
984933,972
985436,827
985937,798
986439,908
986944,785
987452,867
987967,908
988482,793
988982,864
989482,640
989983,760
990483,776
990986,892
991488,1051
991992,1065
992493,1053
992998,1087
993499,1029
994001,982
994503,1011
995007,1025
995509,1474
996012,1617
996512,1080
997013,1176
997515,1141
